 VARIABLES = X, Y, u, v
I= 71, J= 39
 9.59131400E-01  8.85705409E+00 -2.75308164E-02 -3.19992159E-03
 1.91826280E+00  8.85705409E+00 -2.23391581E-02  9.69589734E-05
 2.87739420E+00  8.85705409E+00 -2.62687622E-02 -3.12123514E-03
 3.83652560E+00  8.85705409E+00 -2.92622739E-02 -3.40107142E-03
 4.79565700E+00  8.85705409E+00 -2.50072935E-02 -1.49187665E-03
 5.75478840E+00  8.85705409E+00 -3.01380820E-02 -1.56749148E-03
 6.71391990E+00  8.85705409E+00 -3.72061119E-02 -2.75837312E-03
 7.67305130E+00  8.85705409E+00 -4.15806934E-02 -3.02897041E-03
 8.63218270E+00  8.85705409E+00 -4.40787890E-02 -3.04870419E-03
 9.59131410E+00  8.85705409E+00 -4.43146624E-02 -1.38065613E-03
 1.05504455E+01  8.85705409E+00 -4.60188387E-02 -1.81582168E-03
 1.15095769E+01  8.85705409E+00 -4.91610653E-02 -1.90909136E-03
 1.24687083E+01  8.85705409E+00 -5.00792106E-02 -5.04540972E-04
 1.34278397E+01  8.85705409E+00 -5.06309401E-02 -4.41923203E-03
 1.43869712E+01  8.85705409E+00 -5.03392239E-02 -1.93089135E-02
 1.53461026E+01  8.85705409E+00 -4.99856594E-02 -6.79957347E-03
 1.63052340E+01  8.85705409E+00 -7.47049914E-02 -7.80447536E-03
 1.72643654E+01  8.85705409E+00 -5.56426635E-02 -3.85243740E-03
 1.82234968E+01  8.85705409E+00 -5.83438197E-02  1.27344563E-02
 1.91826282E+01  8.85705409E+00 -6.02540404E-02  1.40313375E-02
 2.01417596E+01  8.85705409E+00 -5.62695863E-02  1.16045375E-02
 2.11008911E+01  8.85705409E+00 -3.18869451E-02  2.60422016E-03
 2.20600225E+01  8.85705409E+00 -1.86167359E-02  3.29796649E-04
 2.30191539E+01  8.85705409E+00 -2.35942964E-02 -1.47601643E-02
 2.39782853E+01  8.85705409E+00 -5.50684474E-02 -3.32499554E-02
 2.49374167E+01  8.85705409E+00 -1.02262923E-01 -2.63722467E-02
 2.58965481E+01  8.85705409E+00 -1.41296936E-01 -3.02948311E-02
 2.68556795E+01  8.85705409E+00 -1.48116210E-01 -2.53410568E-02
 2.78148109E+01  8.85705409E+00 -1.42787999E-01 -6.43317411E-03
 2.87739424E+01  8.85705409E+00 -1.10504032E-01  1.86742736E-02
 2.97330738E+01  8.85705409E+00 -7.81902148E-02  3.53966374E-02
 3.06922052E+01  8.85705409E+00 -6.65074748E-02  4.09803650E-02
 3.16513366E+01  8.85705409E+00 -2.07945846E-02  4.41301908E-02
 3.26104680E+01  8.85705409E+00 -3.19607670E-03  3.94224382E-02
 3.35695994E+01  8.85705409E+00  3.57100987E-03  1.96269695E-02
 3.45287308E+01  8.85705409E+00  1.27752256E-02  8.85600399E-03
 3.54878622E+01  8.85705409E+00 -2.94017908E-03 -1.27230981E-02
 3.64469937E+01  8.85705409E+00  1.28781979E-03 -1.44644681E-02
 3.74061251E+01  8.85705409E+00 -1.06005641E-02 -1.56601281E-02
 3.83652565E+01  8.85705409E+00 -4.67491701E-03 -3.97719575E-03
 3.93243879E+01  8.85705409E+00 -4.33442884E-03 -2.99023194E-03
 4.02835193E+01  8.85705409E+00  3.42095703E-03  8.61752197E-03
 4.12426507E+01  8.85705409E+00  6.08964269E-03  2.22704802E-02
 4.22017821E+01  8.85705409E+00  5.91032761E-03  3.62938429E-02
 4.31609136E+01  8.85705409E+00  7.81871883E-03  6.19659711E-02
 4.41200450E+01  8.85705409E+00  1.64889632E-02  6.64990949E-02
 4.50791764E+01  8.85705409E+00  4.60683526E-02  7.00305340E-02
 4.60383078E+01  8.85705409E+00  7.85070506E-02  5.08183673E-02
 4.69974392E+01  8.85705409E+00  9.57228445E-02  8.33010975E-03
 4.79565706E+01  8.85705409E+00  1.49344405E-01 -9.54901337E-03
 4.89157020E+01  8.85705409E+00  1.35188152E-01 -1.41844236E-03
 4.98748334E+01  8.85705409E+00  4.60915063E-02  2.36254891E-02
 5.08339649E+01  8.85705409E+00  3.57490252E-02  4.91873563E-02
 5.17930963E+01  8.85705409E+00 -4.59688633E-02  1.22856546E-01
 5.27522277E+01  8.85705409E+00 -4.30437458E-02  1.69344970E-01
 5.37113591E+01  8.85705409E+00 -3.10945173E-02  1.95290981E-01
 5.46704905E+01  8.85705409E+00 -2.96058990E-02  1.70881260E-01
 5.56296219E+01  8.85705409E+00  7.85900473E-02  4.96382588E-02
 5.65887533E+01  8.85705409E+00  7.84099017E-02  2.45458101E-02
 5.75478848E+01  8.85705409E+00  6.56507821E-02 -2.40111463E-02
 5.85070162E+01  8.85705409E+00  2.90373101E-02 -1.58837114E-02
 5.94661476E+01  8.85705409E+00  2.92921708E-02 -5.68602731E-03
 6.04252790E+01  8.85705409E+00  1.17622529E-01  2.50144385E-02
 6.13844104E+01  8.85705409E+00  1.83756222E-01  4.58992763E-02
 6.23435418E+01  8.85705409E+00  2.15800515E-01  7.17444240E-02
 6.33026732E+01  8.85705409E+00  2.07610696E-01  1.21355335E-01
 6.42618046E+01  8.85705409E+00  1.56220732E-01 -2.74776125E-02
 6.52209361E+01  8.85705409E+00  3.89972409E-02 -1.17980386E-01
 6.61800675E+01  8.85705409E+00 -1.17333513E-01 -2.14848473E-01
 6.71391989E+01  8.85705409E+00 -1.39435494E-01 -1.62675659E-01
 0.00000000E+00  9.36669794E+00 -1.96233930E-02 -2.64424644E-03
 9.59131400E-01  9.36669794E+00 -2.13224552E-02 -5.07149346E-03
 1.91826280E+00  9.36669794E+00 -1.92903530E-02 -5.28820643E-03
 2.87739420E+00  9.36669794E+00 -2.19222458E-02 -1.70409764E-03
 3.83652560E+00  9.36669794E+00 -2.15992989E-02  1.15760116E-03
 4.79565700E+00  9.36669794E+00 -2.08441711E-02  1.71607294E-03
 5.75478840E+00  9.36669794E+00 -2.47223411E-02 -3.67331007E-03
 6.71391990E+00  9.36669794E+00 -3.19534422E-02 -2.51584084E-04
 7.67305130E+00  9.36669794E+00 -3.23558578E-02  2.46453860E-03
 8.63218270E+00  9.36669794E+00 -2.71499244E-02  2.96111729E-03
 9.59131410E+00  9.36669794E+00 -3.69394608E-02 -1.05121599E-03
 1.05504455E+01  9.36669794E+00 -3.94432748E-02 -2.23174408E-03
 1.15095769E+01  9.36669794E+00 -3.18574794E-02 -6.72518635E-04
 1.24687083E+01  9.36669794E+00 -3.50738651E-02 -5.56863985E-03
 1.34278397E+01  9.36669794E+00 -3.98431385E-02 -6.36165889E-03
 1.43869712E+01  9.36669794E+00 -3.73729661E-02 -4.40105548E-03
 1.53461026E+01  9.36669794E+00 -3.60897159E-02 -1.95261075E-03
 1.63052340E+01  9.36669794E+00 -4.19653707E-02 -1.69951398E-03
 1.72643654E+01  9.36669794E+00 -4.20908762E-02  2.46372792E-03
 1.82234968E+01  9.36669794E+00 -4.83886954E-02  1.04740251E-02
 1.91826282E+01  9.36669794E+00 -4.76555685E-02  6.54337922E-03
 2.01417596E+01  9.36669794E+00 -4.62423138E-02  1.08064619E-02
 2.11008911E+01  9.36669794E+00 -2.66803692E-02  5.26581458E-04
 2.20600225E+01  9.36669794E+00 -1.38972960E-02 -3.49176043E-03
 2.30191539E+01  9.36669794E+00 -1.97100472E-02 -1.55679862E-02
 2.39782853E+01  9.36669794E+00 -4.22835711E-02 -1.89265937E-02
 2.49374167E+01  9.36669794E+00 -6.01546164E-02 -1.42070769E-02
 2.58965481E+01  9.36669794E+00 -1.18701608E-01 -1.64448392E-02
 2.68556795E+01  9.36669794E+00 -1.25307421E-01 -1.25235910E-02
 2.78148109E+01  9.36669794E+00 -1.19095942E-01 -1.99829961E-03
 2.87739424E+01  9.36669794E+00 -8.91048515E-02  1.58062019E-03
 2.97330738E+01  9.36669794E+00 -6.57250849E-02  2.84325768E-02
 3.06922052E+01  9.36669794E+00 -4.33227377E-02  2.74020828E-02
 3.16513366E+01  9.36669794E+00 -1.41160761E-02  1.48422076E-02
 3.26104680E+01  9.36669794E+00  1.02159035E-03  1.13494205E-02
 3.35695994E+01  9.36669794E+00  6.96017955E-03  5.15866363E-03
 3.45287308E+01  9.36669794E+00  1.42861902E-02  7.50070100E-03
 3.54878622E+01  9.36669794E+00  5.51729716E-03 -3.07888941E-03
 3.64469937E+01  9.36669794E+00  3.83068403E-03 -7.71778092E-03
 3.74061251E+01  9.36669794E+00 -1.23949472E-03 -1.01418653E-02
 3.83652565E+01  9.36669794E+00 -6.27643979E-03 -6.67931812E-03
 3.93243879E+01  9.36669794E+00 -3.65762798E-03 -5.33562947E-03
 4.02835193E+01  9.36669794E+00 -1.85538047E-03  9.30375999E-03
 4.12426507E+01  9.36669794E+00 -1.73601922E-03  7.54114591E-03
 4.22017821E+01  9.36669794E+00  2.60408283E-03  1.46091887E-02
 4.31609136E+01  9.36669794E+00  8.93542759E-03  2.60106233E-02
 4.41200450E+01  9.36669794E+00  1.90639688E-02  2.60744088E-02
 4.50791764E+01  9.36669794E+00  2.88083652E-02  2.42125469E-02
 4.60383078E+01  9.36669794E+00  3.95841558E-02  1.60426130E-02
 4.69974392E+01  9.36669794E+00  3.16050370E-02 -2.44803324E-03
 4.79565706E+01  9.36669794E+00  3.55490044E-02 -1.15094116E-02
 4.89157020E+01  9.36669794E+00  2.41658893E-02  7.61108456E-03
 4.98748334E+01  9.36669794E+00 -2.06079969E-02  3.29397764E-02
 5.08339649E+01  9.36669794E+00 -3.60701679E-02  3.98238428E-02
 5.17930963E+01  9.36669794E+00 -9.14354409E-02  7.89442681E-02
 5.27522277E+01  9.36669794E+00 -7.29721632E-02  8.08921309E-02
 5.37113591E+01  9.36669794E+00 -3.53659496E-02  1.08298210E-01
 5.46704905E+01  9.36669794E+00  1.69202380E-02  9.01844881E-02
 5.56296219E+01  9.36669794E+00  7.96475276E-02  3.02666869E-02
 5.65887533E+01  9.36669794E+00  7.01814696E-02  6.20782288E-04
 5.75478848E+01  9.36669794E+00  4.62656131E-02 -1.09569458E-02
 5.85070162E+01  9.36669794E+00  2.50079289E-02  6.76321757E-03
 5.94661476E+01  9.36669794E+00  2.69915425E-02  2.14749760E-02
 6.04252790E+01  9.36669794E+00  6.45277610E-02  4.33055513E-03
 6.13844104E+01  9.36669794E+00  1.56695254E-01  3.11690737E-03
 6.23435418E+01  9.36669794E+00  2.01617553E-01  8.52956813E-02
 6.33026732E+01  9.36669794E+00  1.97818149E-01  9.57471469E-02
 6.42618046E+01  9.36669794E+00  1.55620089E-01  7.23818832E-03
 6.52209361E+01  9.36669794E+00  3.19930829E-02 -7.11030494E-02
 6.61800675E+01  9.36669794E+00 -1.51948362E-01 -1.19083849E-01
 6.71391989E+01  9.36669794E+00 -2.21290216E-01 -7.43175960E-02
 0.00000000E+00  9.87634180E+00 -1.41633335E-02 -6.88759700E-02
 9.59131400E-01  9.87634180E+00 -1.25860311E-02 -4.82559985E-02
 1.91826280E+00  9.87634180E+00 -1.53948020E-02 -2.38223363E-02
 2.87739420E+00  9.87634180E+00 -1.69433698E-02 -1.63257538E-02
 3.83652560E+00  9.87634180E+00 -1.33433319E-02 -6.10118279E-03
 4.79565700E+00  9.87634180E+00 -1.29817703E-02 -2.08529658E-02
 5.75478840E+00  9.87634180E+00 -1.45270747E-02 -3.85319310E-02
 6.71391990E+00  9.87634180E+00 -1.96751245E-02  1.16677775E-02
 7.67305130E+00  9.87634180E+00 -2.46181691E-02  8.74341975E-03
 8.63218270E+00  9.87634180E+00 -1.63233998E-02 -3.06362558E-03
 9.59131410E+00  9.87634180E+00 -2.70402736E-02 -2.25017616E-02
 1.05504455E+01  9.87634180E+00 -2.26163854E-02 -3.41203244E-02
 1.15095769E+01  9.87634180E+00 -1.89637545E-02 -2.70263308E-02
 1.24687083E+01  9.87634180E+00 -2.09169309E-02 -3.35789319E-02
 1.34278397E+01  9.87634180E+00 -2.37907060E-02 -2.44101082E-02
 1.43869712E+01  9.87634180E+00 -3.50737523E-02 -2.33768717E-02
 1.53461026E+01  9.87634180E+00 -3.77400596E-02 -2.95830070E-02
 1.63052340E+01  9.87634180E+00 -4.11657233E-02 -2.26594847E-02
 1.72643654E+01  9.87634180E+00 -2.76223050E-02 -6.75931737E-03
 1.82234968E+01  9.87634180E+00 -3.24200332E-02 -1.12438495E-02
 1.91826282E+01  9.87634180E+00 -2.70357565E-02 -1.93992930E-02
 2.01417596E+01  9.87634180E+00 -1.63539451E-02 -1.14848605E-02
 2.11008911E+01  9.87634180E+00 -1.26983904E-02 -2.38983919E-02
 2.20600225E+01  9.87634180E+00 -1.02427904E-02 -3.59612812E-02
 2.30191539E+01  9.87634180E+00 -8.62122204E-03 -4.37406782E-02
 2.39782853E+01  9.87634180E+00 -2.50765310E-02 -3.48666254E-02
 2.49374167E+01  9.87634180E+00 -4.04685638E-02 -2.08724263E-02
 2.58965481E+01  9.87634180E+00 -5.58700228E-02 -2.56810599E-02
 2.68556795E+01  9.87634180E+00 -4.45254376E-02 -2.08960965E-02
 2.78148109E+01  9.87634180E+00 -7.76452260E-02 -1.12361464E-02
 2.87739424E+01  9.87634180E+00 -6.34579302E-02 -3.40356932E-03
 2.97330738E+01  9.87634180E+00 -3.72714561E-02 -3.83468948E-03
 3.06922052E+01  9.87634180E+00 -1.40440263E-02 -3.14427148E-03
 3.16513366E+01  9.87634180E+00 -9.32351486E-03 -8.57902595E-03
 3.26104680E+01  9.87634180E+00  4.44482817E-03 -5.30591200E-03
 3.35695994E+01  9.87634180E+00  6.84802492E-03 -1.03085023E-02
 3.45287308E+01  9.87634180E+00  9.52337892E-03 -1.56915521E-02
 3.54878622E+01  9.87634180E+00  1.07920825E-02 -3.98685316E-03
 3.64469937E+01  9.87634180E+00  2.48187422E-03 -9.10810127E-03
 3.74061251E+01  9.87634180E+00  3.47512669E-03 -1.76992510E-02
 3.83652565E+01  9.87634180E+00 -5.06007852E-03 -2.31924764E-02
 3.93243879E+01  9.87634180E+00 -2.89456183E-03 -1.29024333E-02
 4.02835193E+01  9.87634180E+00 -1.35422552E-02 -2.91664604E-03
 4.12426507E+01  9.87634180E+00 -7.99394228E-04 -1.39566112E-02
 4.22017821E+01  9.87634180E+00  1.01238244E-02 -1.20000921E-02
 4.31609136E+01  9.87634180E+00  4.46160609E-03 -2.23546582E-03
 4.41200450E+01  9.87634180E+00  9.50415280E-03  1.09237810E-03
 4.50791764E+01  9.87634180E+00  9.43929457E-03 -1.04197557E-03
 4.60383078E+01  9.87634180E+00  1.09672524E-02 -2.07672659E-03
 4.69974392E+01  9.87634180E+00  1.09745827E-02 -1.12160393E-02
 4.79565706E+01  9.87634180E+00 -1.13462947E-02 -1.77326450E-02
 4.89157020E+01  9.87634180E+00 -3.40567667E-02 -4.64199103E-02
 4.98748334E+01  9.87634180E+00 -5.54209867E-02  1.36911608E-02
 5.08339649E+01  9.87634180E+00 -5.74204049E-02  1.61510921E-02
 5.17930963E+01  9.87634180E+00 -6.14369512E-02  1.48880294E-02
 5.27522277E+01  9.87634180E+00 -5.56165886E-02  2.07375409E-02
 5.37113591E+01  9.87634180E+00 -2.31452239E-02  2.19495238E-02
 5.46704905E+01  9.87634180E+00 -6.46635440E-03  6.34686653E-03
 5.56296219E+01  9.87634180E+00  3.83712448E-02 -4.83379732E-03
 5.65887533E+01  9.87634180E+00  4.44085997E-02 -2.54586473E-02
 5.75478848E+01  9.87634180E+00  2.80578776E-02 -2.14064381E-02
 5.85070162E+01  9.87634180E+00  6.60713960E-03  9.83785138E-03
 5.94661476E+01  9.87634180E+00  3.53937175E-02 -5.98176293E-03
 6.04252790E+01  9.87634180E+00  4.93276953E-02 -1.31958491E-02
 6.13844104E+01  9.87634180E+00  6.60941868E-02 -3.06062666E-03
 6.23435418E+01  9.87634180E+00  1.32915204E-01  6.44897775E-02
 6.33026732E+01  9.87634180E+00  1.67823432E-01  5.02246589E-02
 6.42618046E+01  9.87634180E+00  1.62809018E-01 -6.07965976E-03
 6.52209361E+01  9.87634180E+00  1.98397735E-02 -2.60978571E-02
 6.61800675E+01  9.87634180E+00 -9.70993113E-02 -5.29916528E-02
 6.71391989E+01  9.87634180E+00 -1.89549776E-01 -4.68005225E-02
